2,1763442000,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763442000,30,70,33,0,900,56,-880,-790,-840,121,730,514,71
1,1763442900,20,80,33,0,240,42,-910,-790,-845,95,695,524,69
2,1763442900,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
2,1763443800,17,19,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763443800,20,70,34,0,340,45,-880,-790,-840,90,701,426,49
2,1763444700,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763444700,20,70,33,0,380,45,-880,-800,-843,51,850,506,69
1,1763445600,30,80,35,0,120,42,-880,-790,-835,161,724,470,56
2,1763445600,17,19,17,0,0,0,-900,-880,-890,0,0,0,0
1,1763446500,20,70,35,0,130,37,-880,-810,-843,104,712,500,66
2,1763446500,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
2,1763447400,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763447400,30,60,33,0,440,39,-880,-790,-841,82,909,516,62
1,1763448300,30,60,31,0,110,25,-890,-810,-836,159,881,187,8
2,1763448300,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
2,1763449200,17,19,17,0,0,0,-900,-880,-890,0,0,0,0
1,1763449200,30,80,33,0,140,34,-880,-790,-836,71,870,204,25
2,1763450100,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763450100,30,40,30,0,100,35,-890,-790,-843,134,914,226,21
2,1763451000,17,19,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763451000,20,70,32,0,280,41,-880,-810,-844,121,716,172,14
1,1763451900,20,40,30,0,230,42,-880,-790,-838,65,859,80,6
2,1763451900,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
2,1763452800,17,19,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763452800,30,40,30,0,430,48,-880,-810,-836,68,701,75,8
2,1763453700,17,19,17,0,0,0,-900,-880,-890,0,0,0,0
1,1763453700,30,40,30,0,140,38,-880,-790,-843,51,689,40,4
1,1763454600,20,70,34,0,460,53,-880,-800,-839,155,725,440,45
2,1763454600,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763455500,30,90,32,0,130,42,-890,-790,-848,113,880,154,13
2,1763455500,17,19,17,0,0,0,-900,-880,-890,0,0,0,0
2,1763456400,17,19,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763456400,20,70,33,0,440,50,-910,-800,-843,102,707,471,64
1,1763457300,20,70,33,0,350,53,-890,-790,-834,93,697,519,72
2,1763457300,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763458200,30,80,31,0,150,33,-880,-790,-837,84,913,384,36
2,1763458200,17,19,17,0,0,0,-900,-880,-889,0,0,0,0
2,1763459100,16,19,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763459100,30,80,33,0,110,21,-880,-800,-840,154,761,303,32
2,1763460000,17,19,17,0,0,0,-900,-880,-890,0,0,0,0
1,1763460000,20,80,34,0,380,76,-880,-790,-835,98,704,511,70
1,1763460900,30,60,32,0,370,68,-880,-810,-838,103,704,505,71
2,1763460900,17,19,17,0,0,0,-900,-880,-890,0,0,0,0
2,1763461800,16,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763461800,30,70,32,0,250,46,-880,-790,-838,108,883,432,58
2,1763462700,17,19,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763462700,20,40,30,0,290,59,-880,-800,-840,76,716,180,16
2,1763463600,16,19,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763463600,30,70,31,0,120,27,-880,-810,-838,153,915,137,10
1,1763464500,20,70,33,0,310,61,-900,-790,-838,132,708,489,68
2,1763464500,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
2,1763465400,17,19,17,0,0,0,-900,-880,-889,0,0,0,0
1,1763465400,20,80,31,0,500,69,-910,-790,-838,88,884,69,10
2,1763466300,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763466300,30,60,32,0,460,54,-880,-800,-837,177,731,507,60
2,1763467200,16,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763467200,20,70,33,0,280,56,-880,-790,-833,107,703,526,72
1,1763468100,20,80,33,0,370,64,-900,-790,-840,91,688,648,91
2,1763468100,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
2,1763469000,16,19,17,0,0,0,-900,-880,-890,0,0,0,0
1,1763469000,20,80,33,0,250,53,-880,-790,-833,49,1228,401,48
2,1763469900,16,19,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763469900,30,60,31,0,440,48,-880,-790,-836,95,824,273,27
2,1763470800,17,19,17,0,0,0,-900,-890,-890,0,0,0,0
1,1763470800,30,70,36,0,270,54,-880,-790,-835,156,719,526,74
1,1763471700,30,70,33,0,370,59,-910,-790,-832,146,734,531,66
2,1763471700,16,18,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763472600,30,50,31,0,150,44,-890,-790,-838,144,885,210,19
2,1763472600,17,19,17,0,0,0,-890,-880,-889,0,0,0,0
1,1763474350,30,60,35,0,50,8,-910,-820,-866,0,0,0,0
2,1763474417,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1763474658,0,1000,27,0,0,0,-880,0,-866,0,0,0,0
1,1763474605,30,40,30,0,200,16,-870,-790,-816,0,0,0,0
2,1763475300,12,20,12,0,0,0,-890,-880,-880,0,0,0,0
1,1763475300,30,70,31,0,390,15,-860,-790,-820,1,0,0,0
2,1763476200,12,14,12,0,0,0,-880,-880,-880,0,0,0,0
1,1763476200,30,50,30,0,360,20,-840,-790,-817,1,0,0,0
2,1763477100,12,14,12,0,0,0,-880,-880,-880,0,0,0,0
1,1763477100,30,50,30,0,60,13,-850,-790,-819,2,0,0,0
2,1763478000,12,16,12,0,0,0,-880,-880,-880,0,0,0,0
