1,1763445600,73,73,1,34:6f:92:01:79:84,0,0,0,5500,39000,6083,1000,6500,1611,-790,-770,-779,4294967151,30,57,0,11748,3328
1,1763448300,73,1,1,34:6f:92:01:79:84,0,0,0,0,26000,19190,1000,1000,1000,-800,-780,-781,4294967158,23,50,3,9814,2845
1,1763449200,71,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,0,0,0,0,0,0,4294967292,1,0,0,0,143
1,1763450100,71,1,1,34:6f:92:01:79:77,0,0,0,0,13000,5625,1000,1000,1000,-830,-830,-830,4294967278,23,193,18,8115,3068
1,1763451000,70,1,1,34:6f:92:01:79:77,0,0,0,2000,19500,4328,1000,1000,1000,-830,-820,-823,4294967294,20,145,12,7213,2540
1,1763453700,71,1,1,34:6f:92:01:79:77,0,0,0,0,0,0,1000,1000,1000,-840,-840,-840,4294967287,0,15,1,380,0
1,1763455500,71,1,1,34:6f:92:01:79:77,0,0,0,0,26000,6321,1000,5500,1321,-830,-820,-828,4294967257,18,136,12,6662,2448
1,1763459100,72,1,1,34:6f:92:01:79:77,0,0,0,0,13000,5119,1000,1000,1000,-830,-820,-828,4294967183,20,208,21,7323,2684
1,1763459100,72,1,1,34:6f:92:01:79:84,0,0,0,0,26000,16391,1000,1000,1000,-800,-790,-790,4294966791,31,95,11,9788,3844
1,1763462700,70,1,1,34:6f:92:01:79:77,0,0,0,5500,39000,14375,1000,1000,1000,-830,-820,-822,4294967141,19,81,4,2721,2221
1,1763463600,72,19,1,34:6f:92:01:79:84,0,0,0,0,19500,6093,1000,1000,1000,-800,-790,-790,4294967106,21,60,0,9501,2710
1,1763465400,71,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,0,0,0,0,0,0,4294967291,1,0,0,0,143
1,1763469900,73,25,1,34:6f:92:01:79:77,0,0,0,0,52000,6620,1000,1000,1000,-840,-820,-822,4294967122,20,240,24,8679,2558
1,1763469900,73,25,1,34:6f:92:01:79:84,0,0,0,0,0,0,1000,5500,4375,-780,-780,-780,4294966939,2,33,3,380,320
1,1763472600,72,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,1000,1000,1000,-720,-720,-720,4294967292,2,4,0,165,286
1,1763472600,72,1,1,34:6f:92:01:79:77,0,0,0,0,58500,4500,1000,5500,1204,-840,-820,-836,4294967288,25,204,19,7976,3227
