1,1763442000,73,73,1,34:6f:92:01:79:77,0,0,0,2000,2000,2000,1000,2000,1123,-840,-830,-833,50,13,502,70,4181,1243
1,1763442000,73,73,1,34:6f:92:01:79:84,0,0,0,5500,6500,5691,1000,6500,1226,-800,-780,-788,63,17,12,1,6060,1564
1,1763442900,72,72,1,34:6f:92:01:79:77,0,0,0,2000,2000,2000,1000,5500,1159,-840,-830,-833,48,12,512,69,4057,1096
1,1763442900,72,72,1,34:6f:92:01:79:84,0,0,0,5500,6500,5972,1000,1000,1000,-790,-770,-782,40,10,12,0,4143,881
1,1763443800,72,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,19500,19500,19500,-750,-750,-750,6,7,0,0,990,1001
1,1763443800,72,1,1,34:6f:92:01:79:77,0,0,0,2000,5500,2486,1000,5500,1145,-840,-830,-832,52,15,395,47,4201,1397
1,1763443800,72,1,1,34:6f:92:01:79:84,0,0,0,5500,5500,5500,1000,6500,1076,-800,-770,-783,31,10,31,2,2908,960
1,1763444700,73,73,1,34:6f:92:01:79:77,0,0,0,1000,2000,1561,1000,1000,1000,-840,-820,-829,44,12,446,59,4271,1236
1,1763444700,73,73,1,34:6f:92:01:79:84,0,0,0,5500,5500,5500,1000,1000,1000,-800,-800,-800,0,1,60,10,0,68
1,1763445600,73,73,1,34:6f:92:01:79:77,0,0,0,1000,1000,1000,1000,1000,1000,-840,-820,-830,37,12,413,56,3401,1157
1,1763445600,73,73,1,34:6f:92:01:79:84,0,0,0,5500,39000,6083,1000,6500,1611,-790,-770,-779,-1,30,57,0,11748,3328
1,1763446500,73,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,1000,1000,1000,-720,-720,-720,1,2,0,0,165,286
1,1763446500,73,1,1,34:6f:92:01:79:77,0,0,0,1000,1000,1000,1000,1000,1000,-840,-830,-830,40,12,498,66,3220,1096
1,1763446500,73,1,1,34:6f:92:01:79:84,0,0,0,5500,5500,5500,1000,6500,1972,-800,-770,-784,55,12,2,0,5135,1096
1,1763447400,73,57,1,34:6f:92:01:79:77,0,0,0,0,2000,1140,1000,1000,1000,-840,-820,-828,31,11,410,50,2964,1208
1,1763447400,73,57,1,34:6f:92:01:79:84,0,0,0,5500,6500,5728,1000,5500,1710,-800,-770,-781,45,10,106,12,3788,820
1,1763448300,73,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,26000,26000,26000,-780,-780,-780,4,4,0,0,660,572
1,1763448300,73,1,1,34:6f:92:01:79:77,0,0,0,0,39000,6900,1000,1000,1000,-840,-820,-829,61,24,137,5,6981,2738
1,1763448300,73,1,1,34:6f:92:01:79:84,0,0,0,0,26000,19190,1000,1000,1000,-800,-780,-781,-1,23,50,3,9814,2845
1,1763449200,71,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,143
1,1763449200,71,1,1,34:6f:92:01:79:77,0,0,0,5500,5500,5500,1000,2000,1190,-830,-820,-827,13,3,190,25,1294,283
1,1763449200,71,1,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,6500,1295,-800,-780,-788,52,12,14,0,5015,1078
1,1763450100,71,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,19500,19500,19500,-740,-740,-740,3,3,4,0,495,429
1,1763450100,71,1,1,34:6f:92:01:79:77,0,0,0,0,13000,5625,1000,1000,1000,-830,-830,-830,-1,23,193,18,8115,3068
1,1763450100,71,1,1,34:6f:92:01:79:84,0,0,0,19500,26000,20415,1000,6500,1154,-800,-770,-784,61,14,29,3,5306,1214
1,1763451000,70,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,1000,1000,1000,-760,-760,-760,4,3,2,0,660,429
1,1763451000,70,1,1,34:6f:92:01:79:77,0,0,0,2000,19500,4328,1000,1000,1000,-830,-820,-823,-1,20,145,12,7213,2540
1,1763451000,70,1,1,34:6f:92:01:79:84,0,0,0,19500,26000,20335,1000,1000,1000,-790,-770,-779,47,13,25,2,4021,1164
1,1763451900,71,8,1,34:6f:92:01:79:77,0,0,0,0,2000,1000,0,2000,1000,-830,0,-723,11,4,40,3,1129,610
1,1763451900,71,8,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-790,-770,-779,45,14,40,3,3620,1268
1,1763452800,71,7,1,34:6f:92:01:79:77,0,0,0,0,0,0,1000,1000,1000,-830,-830,-830,9,0,54,6,324,0
1,1763452800,71,7,1,34:6f:92:01:79:84,0,0,0,19500,26000,21330,1000,1000,1000,-790,-770,-779,40,11,21,2,4063,1010
1,1763453700,71,1,1,34:6f:92:01:79:77,0,0,0,0,0,0,1000,1000,1000,-840,-840,-840,-1,0,15,1,380,0
1,1763453700,71,1,1,34:6f:92:01:79:84,0,0,0,13000,19500,15105,1000,1000,1000,-790,-770,-782,36,12,25,3,3088,1175
1,1763454600,70,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,39000,39000,39000,-780,-780,-780,1,1,0,0,165,143
1,1763454600,70,1,1,34:6f:92:01:79:77,0,0,0,0,13000,2277,1000,2000,1022,-840,-820,-824,88,30,404,45,10027,3527
1,1763454600,70,1,1,34:6f:92:01:79:84,0,0,0,5500,13000,6435,1000,1000,1000,-790,-780,-785,48,14,36,0,3728,1214
1,1763455500,71,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,1000,1000,1000,-730,-730,-730,1,2,2,0,165,286
1,1763455500,71,1,1,34:6f:92:01:79:77,0,0,0,0,26000,6321,1000,5500,1321,-830,-820,-828,-1,18,136,12,6662,2448
1,1763455500,71,1,1,34:6f:92:01:79:84,0,0,0,5500,5500,5500,1000,1000,1000,-800,-780,-782,46,13,16,1,4094,1067
1,1763456400,70,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,1000,1000,1000,-730,-730,-730,0,0,0,0,0,0
1,1763456400,70,1,1,34:6f:92:01:79:77,0,0,0,2000,5500,2300,1000,2000,1085,-830,-820,-827,44,13,460,64,3809,1225
1,1763456400,70,1,1,34:6f:92:01:79:84,0,0,0,5500,6500,6142,1000,1000,1000,-790,-780,-784,50,13,11,0,5453,1419
1,1763457300,70,70,1,34:6f:92:01:79:77,0,0,0,2000,2000,2000,1000,1000,1000,-830,-820,-826,38,12,507,71,3148,1060
1,1763457300,70,70,1,34:6f:92:01:79:84,0,0,0,5500,6500,5557,1000,1000,1000,-790,-770,-783,48,14,12,1,4294,1487
1,1763458200,71,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,19500,19500,19500,-770,-770,-770,3,3,0,0,495,429
1,1763458200,71,1,1,34:6f:92:01:79:77,0,0,0,2000,2000,2000,1000,1000,1000,-840,-820,-830,34,10,335,34,2900,996
1,1763458200,71,1,1,34:6f:92:01:79:84,0,0,0,5500,5500,5500,1000,1000,1000,-790,-770,-781,39,9,49,2,3051,813
1,1763459100,72,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,19500,19500,19500,-750,-750,-750,1,2,0,0,165,286
1,1763459100,72,1,1,34:6f:92:01:79:77,0,0,0,0,13000,5119,1000,1000,1000,-830,-820,-828,-1,20,208,21,7323,2684
1,1763459100,72,1,1,34:6f:92:01:79:84,0,0,0,0,26000,16391,1000,1000,1000,-800,-790,-790,-1,31,95,11,9788,3844
1,1763460000,70,70,1,34:6f:92:01:79:77,0,0,0,2000,5500,2100,1000,1000,1000,-840,-820,-830,42,13,481,68,3645,1268
1,1763460000,70,70,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,6500,1300,-810,-770,-792,48,13,30,2,4940,1322
1,1763460900,70,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,26000,26000,26000,-770,-770,-770,4,4,0,0,660,572
1,1763460900,70,1,1,34:6f:92:01:79:77,0,0,0,2000,2000,2000,1000,1000,1000,-830,-820,-829,50,15,469,68,3736,1282
1,1763460900,70,1,1,34:6f:92:01:79:84,0,0,0,19500,26000,21171,1000,5500,1514,-810,-770,-784,45,11,36,3,4643,1204
1,1763461800,71,54,1,34:6f:92:01:79:77,0,0,0,2000,2000,2000,1000,1000,1000,-830,-820,-825,39,10,366,52,3629,899
1,1763461800,71,54,1,34:6f:92:01:79:84,0,0,0,19500,26000,20507,1000,6500,2169,-800,-780,-790,62,18,66,6,6060,1899
1,1763462700,70,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,19500,19500,19500,-750,-750,-750,4,5,2,0,660,715
1,1763462700,70,1,1,34:6f:92:01:79:77,0,0,0,5500,39000,14375,1000,1000,1000,-830,-820,-822,-1,19,81,4,2721,2221
1,1763462700,70,1,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,6500,3324,-800,-780,-789,29,6,97,12,2864,645
1,1763463600,72,19,1,34:6f:92:01:79:77,0,0,0,0,13000,2842,1000,1000,1000,-830,-830,-830,18,1,77,10,3471,401
1,1763463600,72,19,1,34:6f:92:01:79:84,0,0,0,0,19500,6093,1000,1000,1000,-800,-790,-790,-1,21,60,0,9501,2710
1,1763464500,70,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,19500,19500,19500,-780,-780,-780,5,5,4,0,825,715
1,1763464500,70,1,1,34:6f:92:01:79:77,0,0,0,1000,2000,1785,1000,5500,1121,-840,-820,-830,52,14,471,68,4478,1293
1,1763464500,70,1,1,34:6f:92:01:79:84,0,0,0,5500,6500,5514,1000,6500,1957,-810,-770,-784,70,16,14,0,6806,1393
1,1763465400,71,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,143
1,1763465400,71,1,1,34:6f:92:01:79:77,0,0,0,0,1000,800,1000,1000,1000,-830,-820,-822,6,4,66,10,452,531
1,1763465400,71,1,1,34:6f:92:01:79:84,0,0,0,5500,6500,5626,1000,6500,1232,-800,-780,-785,64,16,3,0,6238,1429
1,1763466300,70,70,1,34:6f:92:01:79:77,0,0,0,2000,26000,4192,1000,2000,1085,-830,-820,-829,90,31,501,60,10281,3412
1,1763466300,70,70,1,34:6f:92:01:79:84,0,0,0,5500,6500,5628,1000,6500,1671,-800,-770,-788,79,19,6,0,8350,1888
1,1763467200,70,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,1000,1000,1000,-750,-750,-750,6,6,4,0,990,858
1,1763467200,70,1,1,34:6f:92:01:79:77,0,0,0,2000,2000,2000,1000,5500,1228,-850,-830,-836,52,17,520,72,4935,1625
1,1763467200,70,1,1,34:6f:92:01:79:84,0,0,0,5500,5500,5500,1000,6500,1078,-790,-780,-787,45,11,2,0,4271,967
1,1763468100,70,70,1,34:6f:92:01:79:77,0,0,0,2000,2000,2000,1000,1000,1000,-830,-820,-829,49,14,617,91,4269,1283
1,1763468100,70,70,1,34:6f:92:01:79:84,0,0,0,5500,6500,6042,1000,1000,1000,-790,-780,-782,33,7,31,0,3522,756
1,1763469000,73,48,1,34:6f:92:01:79:77,0,0,0,1000,2000,1500,1000,2000,1104,-840,-820,-827,42,11,389,46,4047,870
1,1763469000,73,48,1,34:6f:92:01:79:84,0,0,0,5500,5500,5500,1000,1000,1000,-780,-780,-780,0,0,12,2,0,0
1,1763469900,73,25,1,34:6f:92:01:79:77,0,0,0,0,52000,6620,1000,1000,1000,-840,-820,-822,-1,20,240,24,8679,2558
1,1763469900,73,25,1,34:6f:92:01:79:84,0,0,0,0,0,0,1000,5500,4375,-780,-780,-780,-1,2,33,3,380,320
1,1763470800,70,70,1,34:6f:92:01:79:77,0,0,0,2000,2000,2000,1000,1000,1000,-840,-830,-834,33,9,492,71,3932,953
1,1763470800,70,70,1,34:6f:92:01:79:84,0,0,0,0,52000,7268,1000,5500,1065,-800,-780,-783,99,25,34,3,11290,3305
1,1763471700,70,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,1000,1000,1000,-740,-740,-740,5,6,9,0,825,858
1,1763471700,70,1,1,34:6f:92:01:79:77,0,0,0,0,13000,2406,0,1000,979,-830,0,-811,91,35,510,65,8445,4834
1,1763471700,70,1,1,34:6f:92:01:79:84,0,0,0,5500,5500,5500,1000,6500,1142,-790,-770,-781,45,10,12,1,4591,942
1,1763472600,72,1,1,34:6f:92:01:18:69,0,0,0,0,0,0,1000,1000,1000,-720,-720,-720,-1,2,4,0,165,286
1,1763472600,72,1,1,34:6f:92:01:79:77,0,0,0,0,58500,4500,1000,5500,1204,-840,-820,-836,-1,25,204,19,7976,3227
1,1763472600,72,1,1,34:6f:92:01:79:84,0,0,0,5500,5500,5500,1000,1000,1000,-790,-780,-784,53,15,2,0,4542,1221
