1,1763355600,70,13,1,34:6f:92:01:79:77,0,0,0,5500,13000,6076,1000,1000,1000,-840,-830,-836,49,16,52,10,6507,2111
1,1763355600,70,13,1,34:6f:92:01:79:84,0,0,0,6500,13000,9192,1000,1000,1000,-770,-760,-769,49,15,0,0,3700,1318
1,1763356500,70,70,1,34:6f:92:01:79:77,0,0,0,1000,5500,3678,1000,1000,1000,-840,-820,-828,50,12,579,84,3788,1042
1,1763356500,70,70,1,34:6f:92:01:79:84,0,0,0,13000,13000,13000,1000,1000,1000,-780,-770,-771,39,12,6,0,3184,1078
1,1763357400,71,42,1,34:6f:92:01:79:77,0,0,0,1000,1000,1000,1000,1000,1000,-840,-830,-839,32,9,339,44,2499,892
1,1763357400,71,42,1,34:6f:92:01:79:84,0,0,0,13000,13000,13000,1000,1000,1000,-770,-770,-770,14,5,79,10,1053,401
1,1763358300,73,38,1,34:6f:92:01:79:84,0,0,0,0,39000,19500,1000,1000,1000,-780,-760,-770,-1,20,41,0,6998,2465
1,1763359200,70,32,1,34:6f:92:01:79:77,0,0,0,5500,39000,6781,1000,1000,1000,-840,-820,-827,63,21,267,33,6840,2687
1,1763359200,70,32,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,19500,1528,-780,-770,-774,40,12,27,1,3336,1157
1,1763360100,70,70,1,34:6f:92:01:79:77,0,0,0,1000,5500,2278,1000,1000,1000,-840,-830,-837,37,11,522,76,3626,1089
1,1763360100,70,70,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-770,-760,-767,42,13,19,0,3344,1128
1,1763361000,70,70,1,34:6f:92:01:79:77,0,0,0,1000,1000,1000,1000,1000,1000,-850,-820,-832,61,15,522,82,4513,1282
1,1763361000,70,70,1,34:6f:92:01:79:84,0,0,0,19500,26000,20892,1000,6500,1078,-780,-770,-774,46,13,13,0,3656,1146
1,1763361900,75,49,1,34:6f:92:01:79:77,0,0,0,1000,1000,1000,1000,1000,1000,-840,-830,-835,33,8,371,49,2840,684
1,1763361900,75,49,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-780,-770,-772,26,8,71,10,2219,727
1,1763362800,76,1,1,34:6f:92:01:79:77,0,0,0,0,0,0,1000,1000,1000,-850,-850,-850,-1,10,64,7,1197,1668
1,1763362800,76,1,1,34:6f:92:01:79:84,0,0,0,0,58500,22100,1000,1000,1000,-790,-780,-781,-1,17,37,1,5568,2275
1,1763363700,75,5,1,34:6f:92:01:79:77,0,0,0,0,0,0,1000,1000,1000,-830,-830,-830,-1,3,62,3,560,463
1,1763363700,75,5,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-780,-770,-776,29,8,7,0,3222,788
1,1763364600,75,9,1,34:6f:92:01:79:77,0,0,0,0,65000,48388,0,1000,888,-830,0,-737,6,6,58,3,398,668
1,1763364600,75,9,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-780,-760,-771,37,12,12,0,2835,1035
1,1763365500,74,16,1,34:6f:92:01:79:77,0,0,0,0,13000,2781,1000,5500,1281,-840,-830,-839,64,19,65,4,6911,2691
1,1763365500,74,16,1,34:6f:92:01:79:84,0,0,0,19500,26000,20114,1000,1000,1000,-770,-770,-770,33,10,4,0,2864,960
1,1763366400,73,73,1,34:6f:92:01:79:77,0,0,0,1000,2000,1589,1000,1000,1000,-850,-840,-840,33,10,454,65,3482,1100
1,1763366400,73,73,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-780,-770,-771,41,12,2,0,3308,1114
1,1763367300,71,71,1,34:6f:92:01:79:77,0,0,0,1000,1000,1000,1000,1000,1000,-850,-820,-838,46,14,516,77,3552,1311
1,1763367300,71,71,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,13000,1169,-790,-760,-772,51,17,33,1,4558,1618
1,1763368200,72,25,1,34:6f:92:01:79:77,0,0,0,1000,1000,1000,1000,1000,1000,-850,-840,-840,20,5,198,24,2614,498
1,1763368200,72,25,1,34:6f:92:01:79:84,0,0,0,19500,26000,21272,1000,13000,1545,-790,-760,-770,14,3,27,2,1780,283
1,1763369100,69,8,1,34:6f:92:01:79:77,0,0,0,0,65000,44687,1000,1000,1000,-840,-820,-833,-1,28,199,26,2585,3763
1,1763369100,69,8,1,34:6f:92:01:79:84,0,0,0,19500,52000,20191,1000,19500,4404,-780,-770,-775,-1,22,36,0,7210,2746
1,1763370000,70,35,1,34:6f:92:01:79:77,0,0,0,2000,19500,2828,1000,1000,1000,-840,-830,-839,75,23,347,41,8499,2884
1,1763370000,70,35,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,19500,8278,-790,-770,-783,34,10,16,0,3056,942
1,1763370900,70,70,1,34:6f:92:01:79:77,0,0,0,1000,2000,1685,1000,1000,1000,-840,-830,-837,47,12,487,72,4085,1193
1,1763370900,70,70,1,34:6f:92:01:79:84,0,0,0,19500,26000,20057,1000,13000,1685,-780,-770,-770,46,14,4,0,3540,1232
1,1763371800,70,70,1,34:6f:92:01:79:77,0,0,0,1000,1000,1000,1000,1000,1000,-840,-840,-840,59,20,492,67,4517,1823
1,1763371800,70,70,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-780,-770,-772,35,11,2,0,2699,949
1,1763372700,70,70,1,34:6f:92:01:79:77,0,0,0,1000,2000,1100,1000,1000,1000,-840,-830,-837,48,15,479,67,3965,1458
1,1763372700,70,70,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-780,-770,-777,33,11,2,0,2928,1071
1,1763373600,69,69,1,34:6f:92:01:79:77,0,0,0,1000,1000,1000,1000,1000,1000,-840,-830,-835,38,11,483,65,3385,1089
1,1763373600,69,69,1,34:6f:92:01:79:84,0,0,0,19500,26000,20065,1000,1000,1000,-780,-770,-778,31,10,4,0,2792,942
1,1763374500,71,18,1,34:6f:92:01:79:77,0,0,0,1000,65000,15222,1000,1000,1000,-840,-830,-837,6,4,130,15,559,531
1,1763374500,71,18,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-790,-770,-778,49,15,12,0,4555,1440
1,1763375400,70,49,1,34:6f:92:01:79:77,0,0,0,0,52000,6357,1000,1000,1000,-850,-830,-839,64,18,350,38,7018,2337
1,1763375400,70,49,1,34:6f:92:01:79:84,0,0,0,19500,26000,21264,1000,1000,1000,-780,-770,-774,40,12,12,0,3220,1114
1,1763376300,71,9,1,34:6f:92:01:79:77,0,0,0,5500,5500,5500,1000,1000,1000,-840,-840,-840,8,2,90,13,958,197
1,1763376300,71,9,1,34:6f:92:01:79:84,0,0,0,19500,19500,19500,1000,1000,1000,-780,-770,-772,44,13,12,0,3681,1103
