2,1763269200,40,49,46,900,960,944,-870,-870,-870,0,0,0,0
1,1763269200,30,70,34,320,660,392,-850,-720,-804,2,0,0,0
1,1763270100,20,90,36,330,700,400,-850,-710,-800,1,0,0,0
2,1763270100,39,50,45,911,960,938,-870,-870,-870,0,0,0,0
1,1763271000,30,90,35,310,660,390,-850,-730,-791,2,0,0,0
2,1763271000,42,50,47,913,957,941,-880,-870,-870,0,0,0,0
2,1763271900,45,50,47,902,954,936,-880,-860,-870,0,0,0,0
1,1763271900,20,110,37,300,670,382,-840,-730,-800,1,0,0,0
1,1763272800,30,90,33,280,480,364,-870,-760,-803,2,0,0,0
2,1763272800,40,50,46,914,960,943,-870,-870,-870,0,0,0,0
1,1763273700,20,90,36,290,640,372,-850,-770,-807,1,0,0,0
2,1763273700,38,50,43,913,962,941,-870,-870,-870,0,0,0,0
2,1763274600,34,41,38,921,966,947,-880,-870,-870,0,0,0,0
1,1763274600,30,70,33,310,540,383,-840,-750,-804,2,0,0,0
1,1763275500,30,100,33,320,570,389,-850,-760,-807,0,0,0,0
2,1763275500,37,42,39,919,962,950,-870,-870,-870,0,0,0,0
2,1763276400,36,41,38,920,964,945,-870,-870,-870,0,0,0,0
1,1763276400,30,50,32,320,570,396,-840,-760,-800,2,0,0,0
1,1763277300,30,120,36,300,650,378,-850,-750,-802,1,0,0,0
2,1763277300,34,40,38,921,965,947,-880,-870,-870,0,0,0,0
1,1763278200,20,90,36,300,660,371,-840,-740,-800,2,0,0,0
2,1763278200,35,42,38,919,965,946,-880,-870,-870,0,0,0,0
1,1763279100,30,90,35,300,510,383,-850,-770,-805,2,0,0,0
2,1763279100,38,41,39,920,962,950,-870,-870,-870,0,0,0,0
2,1763280000,35,41,39,920,965,944,-880,-870,-870,0,0,0,0
1,1763280000,30,70,33,310,570,386,-850,-760,-804,2,0,0,0
2,1763280900,37,42,39,919,963,944,-870,-870,-870,0,0,0,0
1,1763280900,20,80,32,310,690,381,-860,-750,-805,2,0,0,0
2,1763281800,30,41,37,921,969,950,-880,-860,-870,0,0,0,0
1,1763281800,30,70,33,310,670,383,-860,-760,-806,3,0,0,0
1,1763282700,30,70,31,320,610,383,-850,-740,-800,2,0,0,0
2,1763282700,34,42,38,921,966,946,-870,-870,-870,0,0,0,0
1,1763283600,30,70,33,290,490,363,-840,-730,-800,1,0,0,0
2,1763283600,34,41,38,920,966,948,-880,-870,-870,0,0,0,0
1,1763284500,20,90,35,290,670,362,-850,-730,-802,0,0,0,0
2,1763284500,33,43,37,920,967,952,-880,-860,-870,0,0,0,0
1,1763285400,20,70,32,290,670,359,-840,-760,-800,2,0,0,0
2,1763285400,29,41,36,921,971,951,-880,-870,-870,0,0,0,0
2,1763286300,36,41,38,920,964,945,-880,-870,-870,0,0,0,0
1,1763286300,30,80,33,290,490,362,-860,-730,-803,2,0,0,0
2,1763287200,35,41,38,921,965,952,-870,-870,-870,0,0,0,0
1,1763287200,30,90,34,300,530,362,-850,-770,-808,2,0,0,0
2,1763288100,37,42,39,920,963,947,-870,-860,-869,0,0,0,0
1,1763288100,20,70,33,320,740,405,-850,-750,-803,1,0,0,0
1,1763289000,30,70,35,310,670,396,-840,-770,-810,2,0,0,0
2,1763289000,36,41,38,921,964,950,-880,-860,-870,0,0,0,0
1,1763289900,30,80,34,310,480,373,-840,-760,-808,2,0,0,0
2,1763289900,38,42,39,919,962,950,-880,-860,-870,0,0,0,0
2,1763290800,38,42,39,920,962,944,-880,-870,-870,0,0,0,0
1,1763290800,20,100,33,300,910,390,-850,-750,-806,2,0,0,0
2,1763291700,34,40,37,921,966,952,-870,-870,-870,0,0,0,0
1,1763291700,30,120,36,330,570,397,-850,-750,-804,2,0,0,0
