1,1763115300,30,110,33,270,510,327,-850,-750,-812,1,0,0,0
1,1763116200,30,90,35,250,590,325,-850,-760,-814,2,0,0,0
2,1763116200,25,30,27,1,5,2,-890,-860,-880,0,0,0,0
1,1763117100,30,70,32,260,540,325,-850,-750,-812,2,0,0,0
2,1763117100,26,30,27,1,6,2,-900,-870,-880,0,0,0,0
1,1763118000,30,100,35,270,490,337,-860,-770,-816,1,0,0,0
2,1763118000,24,30,27,0,5,2,-900,-860,-876,0,0,0,0
2,1763118900,23,30,27,1,7,2,-900,-860,-878,0,0,0,0
1,1763118900,30,90,34,290,500,345,-860,-760,-816,1,0,0,0
1,1763119800,30,100,36,290,530,360,-870,-790,-818,1,0,0,0
2,1763119800,27,30,28,1,5,2,-910,-860,-879,0,0,0,0
1,1763120700,30,80,33,290,610,358,-860,-760,-812,2,0,0,0
2,1763120700,25,30,27,1,5,2,-890,-860,-878,0,0,0,0
2,1763121600,26,30,28,1,5,2,-900,-860,-878,0,0,0,0
1,1763121600,30,80,35,290,540,358,-880,-780,-814,1,0,0,0
2,1763122500,24,30,27,1,6,2,-900,-860,-880,0,0,0,0
1,1763122500,30,80,34,290,630,378,-850,-770,-813,1,0,0,0
1,1763123400,30,140,34,270,550,348,-860,-760,-819,1,0,0,0
2,1763123400,24,30,27,1,7,2,-900,-860,-878,0,0,0,0
2,1763124300,22,31,28,1,32,4,-900,-870,-879,0,0,0,0
1,1763124300,30,80,35,270,550,340,-870,-780,-817,2,0,0,0
2,1763125200,15,34,27,2,181,22,-890,-860,-880,0,0,0,0
1,1763125200,30,90,32,260,660,426,-850,-760,-810,1,0,0,0
1,1763126100,30,80,32,270,730,405,-850,-700,-801,2,0,0,0
2,1763126100,19,30,27,2,26,4,-900,-870,-879,0,0,0,0
2,1763127000,22,30,27,2,124,6,-910,-860,-880,0,0,0,0
1,1763127000,20,100,32,240,580,324,-850,-760,-816,6,0,0,0
2,1763127900,16,29,27,1,146,6,-900,-860,-879,0,0,0,0
1,1763127900,30,90,35,240,560,331,-850,-750,-811,3,0,0,0
2,1763128800,12,31,26,1,10,3,-910,-860,-882,0,0,0,0
1,1763128800,30,120,35,260,770,466,-850,-700,-803,17,0,0,0
2,1763129700,13,32,27,2,261,6,-890,-860,-877,0,0,0,0
1,1763129700,30,70,33,340,770,439,-850,-720,-807,8,0,0,0
1,1763130600,30,80,34,340,770,539,-850,-700,-791,70,0,0,0
2,1763130600,15,32,27,1,8,3,-910,-860,-878,0,0,0,0
2,1763131500,20,31,27,1,36,4,-900,-860,-882,0,0,0,0
1,1763131500,30,90,33,340,830,454,-850,-740,-804,15,0,0,0
2,1763132400,19,30,27,1,17,4,-910,-860,-880,0,0,0,0
1,1763132400,30,80,34,350,760,443,-850,-700,-794,4,0,0,0
2,1763133300,24,30,28,1,8,2,-910,-860,-880,0,0,0,0
1,1763133300,20,80,32,330,820,446,-830,-700,-802,1,0,0,0
1,1763134200,30,70,32,320,930,444,-850,-750,-804,16,0,0,0
2,1763134200,25,30,28,1,11,3,-920,-860,-881,0,0,0,0
2,1763135100,14,29,26,2,62,9,-910,-860,-880,0,0,0,0
1,1763135100,30,60,32,310,830,452,-840,-760,-802,3,0,0,0
2,1763136000,23,30,26,2,12,4,-890,-860,-878,0,0,0,0
1,1763136000,30,100,35,350,770,441,-840,-770,-812,8,0,0,0
2,1763136900,13,30,21,0,13,4,-900,-870,-880,0,0,0,0
1,1763136900,30,70,33,290,560,392,-830,-750,-801,2,0,0,0
2,1763137800,12,29,21,1,18,9,-900,-860,-881,0,0,0,0
1,1763137800,20,60,32,320,650,407,-830,-750,-806,0,0,0,0
2,1763138700,18,30,27,12,43,17,-910,-870,-882,0,0,0,0
1,1763138700,30,70,31,300,750,416,-840,-720,-798,2,0,0,0
2,1763139600,25,31,27,4,21,13,-900,-870,-881,0,0,0,0
1,1763139600,30,50,31,310,660,410,-840,-750,-801,0,0,0,0
2,1763140500,25,31,28,6,20,13,-900,-860,-880,0,0,0,0
1,1763140500,30,100,32,340,790,482,-830,-740,-801,2,0,0,0
