1,1763046000,30,80,33,320,530,384,-840,-730,-802,2,0,0,0
1,1763046900,30,80,32,320,790,390,-850,-750,-810,21,0,0,0
2,1763046900,56,61,58,6,25,8,-890,-870,-879,0,0,0,0
1,1763047800,30,70,32,330,570,400,-870,-740,-810,26,0,0,0
2,1763047800,56,61,58,6,17,8,-890,-880,-880,0,0,0,0
1,1763048700,30,90,34,320,620,394,-850,-710,-809,2,0,0,0
2,1763048700,44,61,55,4,18,8,-900,-870,-880,0,0,0,0
2,1763049600,53,61,57,6,18,7,-890,-870,-880,0,0,0,0
1,1763049600,30,70,32,310,580,382,-840,-740,-804,1,0,0,0
2,1763050500,49,61,57,5,16,7,-880,-870,-879,0,0,0,0
1,1763050500,30,110,34,320,670,396,-850,-750,-808,2,0,0,0
2,1763051400,44,63,56,5,17,8,-890,-870,-880,0,0,0,0
1,1763051400,30,100,36,340,510,406,-850,-750,-802,1,0,0,0
1,1763052300,30,120,36,340,590,415,-850,-730,-804,3,0,0,0
2,1763052300,46,61,55,5,14,7,-890,-870,-880,0,0,0,0
2,1763053200,49,61,57,5,19,8,-890,-870,-879,0,0,0,0
1,1763053200,30,80,34,300,640,408,-850,-720,-806,0,0,0,0
1,1763054100,30,60,33,300,530,390,-840,-770,-805,1,0,0,0
2,1763054100,52,63,57,6,25,8,-880,-870,-879,0,0,0,0
2,1763055000,48,63,58,5,17,8,-900,-870,-880,0,0,0,0
1,1763055000,20,70,32,260,830,425,-830,-730,-788,1,0,0,0
1,1763055900,30,70,33,310,810,422,-840,-720,-793,0,0,0,0
2,1763055900,53,62,58,6,27,8,-890,-870,-879,0,0,0,0
2,1763056800,42,63,56,5,24,8,-890,-870,-879,0,0,0,0
1,1763056800,20,70,33,360,780,542,-840,-740,-790,36,0,0,0
1,1763057700,30,80,32,340,680,477,-850,-750,-801,0,0,0,0
2,1763057700,56,61,58,6,17,7,-890,-870,-879,0,0,0,0
1,1763058600,30,60,33,310,710,413,-860,-750,-805,2,0,0,0
2,1763058600,52,63,58,5,17,8,-880,-870,-879,0,0,0,0
2,1763059500,43,61,56,5,18,8,-900,-870,-879,0,0,0,0
1,1763059500,30,70,32,340,690,446,-850,-750,-807,1,0,0,0
2,1763060400,49,62,57,5,15,7,-890,-870,-879,0,0,0,0
1,1763060400,30,80,33,260,690,439,-840,-750,-806,1,0,0,0
1,1763061300,30,80,33,310,580,393,-840,-760,-802,2,0,0,0
2,1763061300,44,60,54,5,25,9,-900,-870,-880,0,0,0,0
1,1763062200,30,100,33,300,530,376,-840,-750,-797,1,0,0,0
2,1763062200,50,61,57,6,24,8,-890,-870,-878,0,0,0,0
1,1763063100,30,70,35,300,550,402,-830,-750,-799,0,0,0,0
2,1763063100,55,61,58,5,15,7,-890,-870,-879,0,0,0,0
1,1763064000,30,60,32,320,630,416,-830,-740,-802,1,0,0,0
2,1763064000,42,61,55,5,18,8,-880,-870,-879,0,0,0,0
2,1763064900,47,61,58,5,12,8,-880,-870,-879,0,0,0,0
1,1763064900,30,60,31,330,550,419,-840,-750,-804,2,0,0,0
2,1763065800,53,62,58,6,17,8,-890,-870,-879,0,0,0,0
1,1763065800,30,70,31,330,640,417,-840,-760,-806,2,0,0,0
2,1763066700,43,61,55,5,17,8,-890,-870,-880,0,0,0,0
1,1763066700,30,110,33,320,590,409,-850,-740,-807,5,0,0,0
1,1763067600,30,60,33,350,560,437,-840,-750,-806,8,0,0,0
2,1763067600,52,61,58,6,15,7,-890,-870,-879,0,0,0,0
1,1763068500,30,70,34,330,680,427,-830,-750,-806,3,0,0,0
2,1763068500,53,61,57,6,15,7,-890,-870,-879,0,0,0,0
2,1763069400,56,61,58,6,18,8,-890,-870,-879,0,0,0,0
1,1763069400,30,60,31,300,570,398,-830,-770,-808,1,0,0,0
2,1763070300,44,62,55,4,20,8,-890,-870,-879,0,0,0,0
1,1763070300,30,60,32,310,640,424,-840,-770,-807,1,0,0,0
2,1763071200,56,62,58,6,13,8,-880,-870,-878,0,0,0,0
1,1763071200,30,80,32,310,550,395,-840,-760,-808,2,0,0,0
1,1763072100,20,60,32,290,700,417,-830,-730,-803,1,0,0,0
2,1763072100,43,62,56,4,18,8,-890,-870,-879,0,0,0,0
2,1763073000,56,61,58,6,21,8,-880,-870,-879,0,0,0,0
1,1763073000,20,60,31,280,780,405,-840,-760,-806,0,0,0,0
1,1763073900,30,40,30,310,480,366,-840,-740,-804,2,0,0,0
2,1763073900,56,61,58,6,15,8,-880,-870,-879,0,0,0,0
1,1763074800,30,50,31,300,540,358,-840,-760,-806,1,0,0,0
2,1763074800,42,61,56,5,15,8,-890,-870,-879,0,0,0,0
2,1763075700,49,61,58,5,18,8,-890,-870,-879,0,0,0,0
1,1763075700,30,70,32,280,670,361,-830,-760,-804,2,0,0,0
1,1763076600,30,70,33,280,540,364,-840,-760,-803,2,0,0,0
2,1763076600,49,61,57,6,18,8,-890,-870,-880,0,0,0,0
1,1763077500,30,70,33,280,550,365,-830,-760,-801,2,0,0,0
2,1763077500,53,62,57,6,22,8,-890,-870,-878,0,0,0,0
2,1763078400,56,61,58,6,17,8,-880,-870,-879,0,0,0,0
1,1763078400,30,60,31,280,610,353,-830,-770,-807,1,0,0,0
1,1763079300,30,50,31,280,540,361,-840,-740,-801,0,0,0,0
2,1763079300,43,61,55,4,15,7,-880,-870,-879,0,0,0,0
2,1763080200,48,61,57,5,21,8,-880,-870,-878,0,0,0,0
1,1763080200,20,70,33,270,830,382,-840,-730,-802,2,0,0,0
2,1763081100,48,62,57,6,18,8,-900,-870,-878,0,0,0,0
1,1763081100,30,60,33,260,650,373,-830,-740,-805,1,0,0,0
2,1763082000,37,61,55,4,15,8,-880,-870,-878,0,0,0,0
1,1763082000,30,50,32,270,710,373,-850,-750,-805,1,0,0,0
2,1763082900,56,62,58,5,15,7,-890,-870,-879,0,0,0,0
1,1763082900,30,60,31,300,530,377,-840,-760,-811,2,0,0,0
1,1763083800,30,70,33,320,720,402,-860,-770,-821,1,0,0,0
2,1763083800,26,61,45,6,974,422,-900,-860,-879,0,0,0,0
1,1763084700,30,70,32,320,540,380,-860,-760,-819,3,0,0,0
2,1763084700,25,30,27,918,975,952,-890,-860,-879,0,0,0,0
2,1763085600,25,30,27,918,975,946,-890,-860,-878,0,0,0,0
1,1763085600,30,80,32,310,550,393,-860,-780,-820,2,0,0,0
1,1763086500,30,110,33,290,540,370,-850,-750,-812,1,0,0,0
2,1763086500,25,30,27,919,975,952,-900,-860,-879,0,0,0,0
2,1763087400,26,30,27,919,974,957,-890,-860,-878,0,0,0,0
1,1763087400,20,70,33,280,880,379,-860,-770,-817,2,0,0,0
1,1763088300,30,110,35,300,650,380,-860,-760,-812,0,0,0,0
2,1763088300,13,30,24,917,987,958,-900,-860,-879,0,0,0,0
1,1763089200,20,50,31,320,650,385,-850,-760,-810,3,0,0,0
2,1763089200,12,29,18,922,988,963,-890,-860,-878,0,0,0,0
2,1763090100,25,30,27,917,975,950,-890,-870,-878,0,0,0,0
1,1763090100,30,70,32,290,580,381,-860,-750,-812,2,0,0,0
1,1763091000,30,70,35,290,540,356,-860,-770,-817,1,0,0,0
2,1763091000,24,31,27,917,976,960,-910,-860,-880,0,0,0,0
1,1763091900,30,120,34,290,540,365,-850,-760,-814,2,0,0,0
2,1763091900,24,30,27,918,976,960,-890,-860,-880,0,0,0,0
2,1763092800,21,30,27,918,976,954,-900,-860,-879,0,0,0,0
1,1763092800,30,80,33,260,550,365,-850,-750,-816,2,0,0,0
2,1763093700,26,30,27,918,974,956,-890,-860,-879,0,0,0,0
1,1763093700,30,110,34,240,550,314,-840,-760,-812,3,0,0,0
1,1763094600,30,80,35,290,520,359,-860,-770,-811,0,0,0,0
2,1763094600,26,30,27,918,974,954,-910,-860,-878,0,0,0,0
2,1763095500,26,30,27,919,974,952,-910,-860,-879,0,0,0,0
1,1763095500,30,80,35,280,530,364,-850,-750,-817,2,0,0,0
