2,1763084340,161,131073
2,1763084341,161,131073
2,1763084342,161,131073
2,1763084342,161,131073
2,1763084343,161,131073
2,1763084343,161,131073
2,1763084344,161,131073
2,1763084345,161,131073
2,1763084345,161,131073
2,1763084345,161,131073
2,1763084345,161,131073
2,1763084346,161,131073
2,1763084346,161,131073
2,1763084346,161,131073
2,1763084347,161,131073
2,1763084347,161,131073
2,1763084347,161,131073
2,1763084348,161,131073
2,1763084348,161,131073
